date_time,Tdb,RH,SR_global,SR_direct,SR_diffuse,tot_e_pw(kw)
18/04/2018 17:00,23.6,70,96,1,96,1775.556571
18/04/2018 17:10,23.3,72,94,1,93,1850.683451
18/04/2018 17:20,23.3,73,153,19,143,1881.877375
18/04/2018 17:30,23.3,73,98,1,97,1895.730363
18/04/2018 17:40,23.1,72,87,0,86,1887.955832
18/04/2018 17:50,22.9,75,60,0,60,1824.315326
18/04/2018 18:00,23,74,55,0,54,1749.336397
18/04/2018 18:10,22.8,74,29,0,30,1704.189021
18/04/2018 18:20,22.6,74,15,0,16,1683.959172
18/04/2018 18:30,22.6,75,16,0,17,1481.255488
18/04/2018 18:40,22.5,74,2,0,2,886.6945484
18/04/2018 18:50,22.4,75,0,0,0,927.6581095
18/04/2018 19:00,22.4,75,0,0,0,948.3369478
18/04/2018 19:10,22.4,75,0,0,0,957.4797133
18/04/2018 19:20,22.4,76,0,0,0,975.1486566
18/04/2018 19:30,22.3,76,0,0,0,997.7180946
18/04/2018 19:40,22.3,77,0,0,0,1010.402447
18/04/2018 19:50,22.2,77,0,0,0,1012.634742
18/04/2018 20:00,22.2,77,0,0,0,1056.069337
18/04/2018 20:10,22.2,77,0,0,0,1105.230803
18/04/2018 20:20,22.1,78,0,0,0,1119.637938
18/04/2018 20:30,22.2,77,0,0,0,1118.779951
18/04/2018 20:40,22.1,79,0,0,0,1102.157258
18/04/2018 20:50,22.1,78,0,0,0,1068.558198
18/04/2018 21:00,22.2,78,0,0,0,1021.586517
18/04/2018 21:10,22.1,78,0,0,0,950.1667718
18/04/2018 21:20,22.1,80,0,0,0,878.7176092
18/04/2018 21:30,22.1,79,0,0,0,824.1480922
18/04/2018 21:40,22.1,80,0,0,0,856.0718259
18/04/2018 21:50,22.1,80,0,0,0,840.2180861
18/04/2018 22:00,22.1,80,0,0,0,834.1824523
18/04/2018 22:10,22.1,81,0,0,0,878.5568324
18/04/2018 22:20,22.1,81,0,0,0,894.3837999
18/04/2018 22:30,22.1,81,0,0,0,858.9455506
18/04/2018 22:40,22,82,0,0,0,845.7104304
18/04/2018 22:50,22,81,0,0,0,875.3305722
18/04/2018 23:00,22,80,0,0,0,850.0656472
18/04/2018 23:10,22,81,0,0,0,829.7097085
18/04/2018 23:20,21.9,81,0,0,0,849.3310789
18/04/2018 23:30,22,82,0,0,0,818.2988056
18/04/2018 23:40,21.9,81,0,0,0,844.7403997
18/04/2018 23:50,21.9,81,0,0,0,863.6560517
19/04/2018 00:00,21.9,81,0,0,0,825.7728615
19/04/2018 00:10,21.9,81,0,0,0,824.0857046
19/04/2018 00:20,21.9,81,0,0,0,861.5104154
19/04/2018 00:30,21.9,82,0,0,0,821.3181437
19/04/2018 00:40,21.7,84,0,0,0,810.8594339
19/04/2018 00:50,21.8,81,0,0,0,851.260977
19/04/2018 01:00,21.7,83,0,0,0,825.763107
19/04/2018 01:10,21.8,83,0,0,0,810.2181132
19/04/2018 01:20,21.8,82,0,0,0,833.0952041
19/04/2018 01:30,21.8,81,0,0,0,805.8930563
19/04/2018 01:40,21.7,82,0,0,0,820.6672955
19/04/2018 01:50,21.7,82,0,0,0,850.5896851
19/04/2018 02:00,21.7,83,0,0,0,829.4755534
19/04/2018 02:10,21.6,84,0,0,0,820.5904602
19/04/2018 02:20,21.5,84,0,0,0,864.5538839
19/04/2018 02:30,21.5,83,0,0,0,837.4610771
19/04/2018 02:40,21.5,84,0,0,0,815.1987737
19/04/2018 02:50,21.5,84,0,0,0,857.8835184
19/04/2018 03:00,21.6,84,0,0,0,832.168812
19/04/2018 03:10,21.5,84,0,0,0,808.6675931
19/04/2018 03:20,21.4,85,0,0,0,842.4380124
19/04/2018 03:30,21.5,83,0,0,0,842.8313193
19/04/2018 03:40,21.4,85,0,0,0,811.9753442
19/04/2018 03:50,21.4,84,0,0,0,845.7695341
19/04/2018 04:00,21.4,84,0,0,0,841.3398927
19/04/2018 04:10,21.4,83,0,0,0,812.2964319
19/04/2018 04:20,21.5,82,0,0,0,826.518042
19/04/2018 04:30,21.5,81,0,0,0,849.3797705
19/04/2018 04:40,21.4,81,0,0,0,815.6235649
19/04/2018 04:50,21.5,80,0,0,0,824.0203496
19/04/2018 05:00,21.5,81,0,0,0,855.6756893
19/04/2018 05:10,21.4,82,0,0,0,819.1746489
19/04/2018 05:20,21.5,81,0,0,0,828.9622652
19/04/2018 05:30,21.5,82,0,0,0,837.2837111
19/04/2018 05:40,21.4,83,0,0,0,816.7782386
19/04/2018 05:50,21.5,81,0,0,0,862.2971493
19/04/2018 06:00,21.5,82,0,0,0,855.2239234
19/04/2018 06:10,21.4,83,5,0,5,857.156353
19/04/2018 06:20,21.5,82,13,0,12,914.320118
19/04/2018 06:30,21.6,81,21,0,19,962.5364053
19/04/2018 06:40,21.6,80,28,0,26,970.630065
19/04/2018 06:50,21.6,81,31,0,28,927.5115778
19/04/2018 07:00,21.7,81,49,0,46,869.1083793
19/04/2018 07:10,21.7,81,38,0,36,855.0934289
19/04/2018 07:20,21.7,82,41,0,39,861.7223782
19/04/2018 07:30,21.8,82,66,0,63,926.6310082
19/04/2018 07:40,21.9,82,82,0,77,953.6267727
19/04/2018 07:50,22,82,87,0,83,965.9721467
19/04/2018 08:00,22,81,122,0,116,985.4532248
19/04/2018 08:10,22,81,162,0,154,1084.463126
19/04/2018 08:20,22.1,82,226,1,215,1816.196459
19/04/2018 08:30,22.2,81,445,253,294,2100.390556
19/04/2018 08:40,22.3,80,534,479,232,2113.954013
19/04/2018 08:50,22.4,79,588,532,241,2117.79005
19/04/2018 09:00,22.4,79,607,536,242,2070.905267
19/04/2018 09:10,22.55,78,769.5,490.5,279,1893.696034
19/04/2018 09:20,22.7,77,629,445,316,1788.003415
19/04/2018 09:30,22.9,76,413,32,365,1748.855587
19/04/2018 09:40,22.9,75,604,144,488,1711.919485
19/04/2018 09:50,23,75,514,96,459,1712.513221
19/04/2018 10:00,23.2,74,951,609,432,1820.329617
19/04/2018 10:10,23.4,74,799,396,445,1918.820854
19/04/2018 10:20,23.2,73,439,22,402,1964.617033
19/04/2018 10:30,23.3,73,404,1,387,1985.35045
19/04/2018 10:40,23.4,73,493,2,467,1985.202194
19/04/2018 10:50,23.6,73,592,22,544,1973.447521
19/04/2018 11:00,23.5,73,561,10,525,1966.113163
19/04/2018 11:10,24.1,72,893,230,642,1949.408824
19/04/2018 11:20,24.8,69,908,391,519,1921.37226
19/04/2018 11:30,24.7,70,753,230,480,1916.690301
19/04/2018 11:40,25.2,69,972,523,448,1906.098179
19/04/2018 11:50,25.3,69,801,204,564,1915.710321
19/04/2018 12:00,25.1,68,686,103,562,1936.404625
19/04/2018 12:10,25.3,68,966,479,476,1938.27025
19/04/2018 12:20,25.4,71,856,377,415,1945.119819
19/04/2018 12:30,25.6,68,922,524,389,1946.781962
19/04/2018 12:40,25.9,68,1007,654,344,1963.815435
19/04/2018 12:50,26.3,69,882,531,315,1952.059742
19/04/2018 13:00,26.1,68,968,547,406,1925.255875
19/04/2018 13:10,25.8,68,567,202,362,1898.389802
19/04/2018 13:20,25.3,71,730,265,480,1877.446934
19/04/2018 13:30,25.8,68,525,72,423,1856.773413
19/04/2018 13:40,25.7,68,726,249,465,1826.914004
19/04/2018 13:50,25.7,69,554,95,440,1829.930218
19/04/2018 14:00,25.6,70,350,20,328,1896.981732
19/04/2018 14:10,25,71,797,331,471,1941.418241
19/04/2018 14:20,25.6,69,736,361,393,1972.746752
19/04/2018 14:30,25.2,71,370,64,315,2000.407191
19/04/2018 14:40,25.4,70,724,263,471,2026.184341
19/04/2018 14:50,25.5,70,480,131,357,2040.996939
19/04/2018 15:00,25.5,70,578,250,350,2060.734126
19/04/2018 15:10,25.9,68,683,521,304,2074.232418
19/04/2018 15:20,25.5,70,468,249,268,2079.613661
19/04/2018 15:30,25.8,68,614,389,328,2075.012106
19/04/2018 15:40,25.8,67,564,440,280,2064.944429
19/04/2018 15:50,25.5,67,496,336,264,2060.5186
19/04/2018 16:00,25.4,67,465,307,264,2061.745529
19/04/2018 16:10,25.35,67.5,576.5,303,273.5,2082.75826
19/04/2018 16:20,25.3,68,457,299,283,2098.209937
19/04/2018 16:30,25.6,67,505,517,236,2105.232298
19/04/2018 16:40,25.2,66,424,491,190,2109.082259
19/04/2018 16:50,25.2,66,358,422,171,2112.473477
19/04/2018 17:00,25.2,66,344,447,161,2109.886222
19/04/2018 17:10,25,66,282,361,129,2099.501732
19/04/2018 17:20,24.6,69,205,262,108,2094.691852
19/04/2018 17:30,24.2,70,211,326,114,2094.340682
19/04/2018 17:40,24.2,71,121,196,92,2087.195686
19/04/2018 17:50,24,71,71,1,73,2084.581785
19/04/2018 18:00,23.8,73,50,0,51,2067.9019
19/04/2018 18:10,23.7,74,35,0,35,2021.339778
19/04/2018 18:20,23.7,73,19,0,19,1954.834552
19/04/2018 18:30,23.4,73,10,0,11,1871.997016
19/04/2018 18:40,23.3,74,6,0,6,1788.084143
19/04/2018 18:50,23.3,75,0,0,0,1727.19654
19/04/2018 19:00,23.3,74,0,0,0,1112.677273
19/04/2018 19:10,23.2,72,0,0,0,922.292967
19/04/2018 19:20,23.2,72,0,0,0,934.4369926
19/04/2018 19:30,23.3,73,0,0,0,952.1686051
19/04/2018 19:40,23.2,75,0,0,0,970.6176458
19/04/2018 19:50,23.1,75,0,0,0,978.4347352
19/04/2018 20:00,23.1,76,0,0,0,1024.630394
19/04/2018 20:10,23.1,76,0,0,0,1089.222174
19/04/2018 20:20,23.1,77,0,0,0,1120.727493
19/04/2018 20:30,23,78,0,0,0,1135.614339
19/04/2018 20:40,23,79,0,0,0,1121.720935
19/04/2018 20:50,23,80,0,0,0,1102.561964
19/04/2018 21:00,22.95,80,0,0,0,1069.307952
19/04/2018 21:10,22.9,80,0,0,0,1028.569271
19/04/2018 21:20,22.9,80,0,0,0,994.3767844
19/04/2018 21:30,22.8,80,0,0,0,949.6662145
19/04/2018 21:40,22.8,81,0,0,0,886.2063735
19/04/2018 21:50,22.8,81,0,0,0,858.9221928
19/04/2018 22:00,22.8,82,0,0,0,854.8947841
19/04/2018 22:10,22.8,82,0,0,0,892.5312949
19/04/2018 22:20,22.7,83,0,0,0,925.5057677
19/04/2018 22:30,22.6,83,0,0,0,883.3829404
19/04/2018 22:40,22.7,83,0,0,0,913.5791137
19/04/2018 22:50,22.7,84,0,0,0,914.973991
19/04/2018 23:00,22.7,83,0,0,0,883.503102
19/04/2018 23:10,22.7,83,0,0,0,926.5651963
19/04/2018 23:20,22.7,84,0,0,0,891.7070501
19/04/2018 23:30,22.7,83,0,0,0,888.8283369
19/04/2018 23:40,22.7,83,0,0,0,946.4186761
19/04/2018 23:50,22.6,83,0,0,0,889.767896
20/04/2018 00:00,22.6,84,0,0,0,881.2738781
20/04/2018 00:10,22.6,83,0,0,0,924.7103529
20/04/2018 00:20,22.6,84,0,0,0,866.2399735
20/04/2018 00:30,22.6,83,0,0,0,866.0762899
20/04/2018 00:40,22.7,83,0,0,0,902.0931143
20/04/2018 00:50,22.5,83,0,0,0,848.4800945
20/04/2018 01:00,22.5,83,0,0,0,867.7888776
20/04/2018 01:10,22.5,84,0,0,0,899.1187831
20/04/2018 01:20,22.6,84,0,0,0,851.2423554
20/04/2018 01:30,22.7,84,0,0,0,854.7038737
20/04/2018 01:40,22.6,85,0,0,0,890.3009425
20/04/2018 01:50,22.6,84,0,0,0,839.9083014
20/04/2018 02:00,22.6,85,0,0,0,836.0091817
20/04/2018 02:10,22.6,84,0,0,0,883.5422505
20/04/2018 02:20,22.6,85,0,0,0,849.2196188
20/04/2018 02:30,22.6,86,0,0,0,849.7179998
20/04/2018 02:40,22.7,85,0,0,0,885.5197625
20/04/2018 02:50,22.6,85,0,0,0,846.4365075
20/04/2018 03:00,22.6,85,0,0,0,835.0894176
20/04/2018 03:10,22.6,85,0,0,0,879.2070978
20/04/2018 03:20,22.6,85,0,0,0,847.3158703
20/04/2018 03:30,22.6,85,0,0,0,831.7890216
20/04/2018 03:40,22.6,85,0,0,0,869.6515144
20/04/2018 03:50,22.6,84,0,0,0,841.8289936
20/04/2018 04:00,22.6,84,0,0,0,835.7692385
20/04/2018 04:10,22.6,83,0,0,0,867.1495003
20/04/2018 04:20,22.6,83,0,0,0,826.1211188
20/04/2018 04:30,22.7,82,0,0,0,816.7447487
20/04/2018 04:40,22.7,80,0,0,0,849.8014881
20/04/2018 04:50,22.6,80,0,0,0,812.1710467
20/04/2018 05:00,22.7,79,0,0,0,815.3615463
20/04/2018 05:10,22.6,80,0,0,0,843.3044854
20/04/2018 05:20,22.7,80,0,0,0,828.4411652
20/04/2018 05:30,22.7,81,0,0,0,827.8473466
20/04/2018 05:40,22.7,82,0,0,0,855.9531284
20/04/2018 05:50,22.7,82,0,0,0,837.4457993
20/04/2018 06:00,22.7,83,1,0,0,840.6457892
20/04/2018 06:10,22.7,84,1,0,1,904.4518466
20/04/2018 06:20,22.7,84,8,0,7,963.5529906
20/04/2018 06:30,22.7,84,10,0,10,999.4634064
20/04/2018 06:40,22.7,84,14,0,13,991.8967957
20/04/2018 06:50,22.7,84,25,0,24,935.1281131
20/04/2018 07:00,22.7,84,18,0,17,863.4107754
20/04/2018 07:10,22.7,84,19,0,18,873.2527396
20/04/2018 07:20,22.7,84,20,0,19,909.4134524
20/04/2018 07:30,22.7,85,31,0,30,974.0789422
20/04/2018 07:40,22.7,85,41,0,39,1000.876363
20/04/2018 07:50,22.7,84,13,0,13,1144.942693
20/04/2018 08:00,22.7,85,13,0,13,1965.237289
20/04/2018 08:10,22.7,86,28,0,27,2148.143316
20/04/2018 08:20,22.7,85,16,0,15,2192.125196
20/04/2018 08:30,22.7,85,17,0,18,2303.444266
20/04/2018 08:40,22.8,84,26,0,25,2307.445123
20/04/2018 08:50,22.7,84,70,0,66,2146.106767
20/04/2018 09:00,22.6,84,48,0,47,1828.991761
20/04/2018 09:10,22.6,84,127,0,122,1779.049612
20/04/2018 09:20,22.7,84,149,1,146,1735.492184
20/04/2018 09:30,22.8,84,182,1,170,1673.447783
20/04/2018 09:40,23,84,185,1,174,1293.997891
20/04/2018 09:50,23,84,184,1,171,975.1877977
20/04/2018 10:00,23.2,83,182,0,175,1010.433631
20/04/2018 10:10,23.1,82,186,1,176,1054.701415
20/04/2018 10:20,23.2,83,183,1,176,1098.17599
20/04/2018 10:30,23.2,82,282,1,267,1139.651112
20/04/2018 10:40,23.3,81,228,1,220,1189.054669
20/04/2018 10:50,23.2,82,283,1,264,1240.528627
20/04/2018 11:00,23.4,81,269,1,253,1309.002321
20/04/2018 11:10,23.7,80,332,2,322,1809.874836
20/04/2018 11:20,23.6,80,349,2,329,2078.54879
20/04/2018 11:30,23.8,81,333,1,314,2118.219236
20/04/2018 11:40,23.9,80,274,1,262,2246.807538
20/04/2018 11:50,24.1,79,398,2,370,2360.46038
20/04/2018 12:00,23.9,80,585,10,556,2373.572725
20/04/2018 12:10,24.2,78,656,21,608,2308.682475
20/04/2018 12:20,24.8,77,738,48,692,2214.451294
20/04/2018 12:30,25.2,76,500,2,472,2135.778199
20/04/2018 12:40,26.1,72,676,11,617,2069.036269
20/04/2018 12:50,25.2,75,367,1,340,2039.203804
20/04/2018 13:00,25.1,75,457,1,409,2015.734875
20/04/2018 13:10,25.3,75,449,3,434,1997.269386
20/04/2018 13:20,24.9,76,657,55,590,2054.016728
20/04/2018 13:30,24.7,76,1086,304,693,2159.334767
20/04/2018 13:40,25,77,525,1,492,2182.423172
20/04/2018 13:50,24.5,78,571,4,539,2153.666292
20/04/2018 14:00,24.5,78,625,36,589,2079.548574
20/04/2018 14:10,24.2,80,233,0,232,2033.073641
20/04/2018 14:20,24,80,214,0,213,2020.394733
20/04/2018 14:30,23.8,81,189,0,184,2010.10969
20/04/2018 14:40,23.8,82,177,0,171,2003.972606
20/04/2018 14:50,23.8,82,212,0,201,1994.574673
20/04/2018 15:00,23.75,82.5,138.5,0,138.5,1991.93554
20/04/2018 15:10,23.7,83,78,0,76,1999.414338
20/04/2018 15:20,23.6,84,124,0,114,2001.091022
20/04/2018 15:30,23.7,83,103,1,98,2018.760824
20/04/2018 15:40,23.5,84,112,0,104,2018.531116
20/04/2018 15:50,23.6,85,104,0,101,2012.605658
20/04/2018 16:00,23.6,85,48,1,48,1994.303276
20/04/2018 16:10,23.5,85,54,0,51,1985.305507
20/04/2018 16:20,23.6,84,62,0,58,1977.224631
20/04/2018 16:30,23.6,83,71,0,66,1937.19104
20/04/2018 16:40,23.6,83,64,0,61,1908.865053
20/04/2018 16:50,23.5,84,60,0,56,1893.337988
20/04/2018 17:00,23.5,84,40,0,39,1872.922051
20/04/2018 17:10,23.45,84.5,37.5,0,37.5,1860.435296
20/04/2018 17:20,23.4,85,37,0,36,1841.779577
20/04/2018 17:30,23.4,85,17,0,18,1862.14459
20/04/2018 17:40,23.4,85,13,0,14,1868.369438
20/04/2018 17:50,23.3,85,19,0,19,1871.603398
20/04/2018 18:00,23.4,85,24,0,23,1875.903539
20/04/2018 18:10,23.45,85,20.5,0,20.5,1865.838799
20/04/2018 18:20,23.5,85,18,0,18,1861.159215
20/04/2018 18:30,23.5,84,7,0,7,1792.012877
20/04/2018 18:40,23.5,84,1,0,1,1752.378358
20/04/2018 18:50,23.4,85,0,0,0,1774.436983
20/04/2018 19:00,23.4,85,0,0,0,1784.210941
20/04/2018 19:10,23.3,85,0,0,0,1780.798738
20/04/2018 19:20,23.2,85,0,0,0,1771.887215
20/04/2018 19:30,23.3,84,0,0,0,1741.352289
20/04/2018 19:40,23.2,85,0,0,0,1209.197853
20/04/2018 19:50,23.2,85,0,0,0,965.9478931
20/04/2018 20:00,23.4,85,0,0,0,1028.129727
20/04/2018 20:10,23.3,85,0,0,0,1090.516439
20/04/2018 20:20,23.3,85,0,0,0,1120.090755
20/04/2018 20:30,23.3,85,0,0,0,1123.922998
20/04/2018 20:40,23.25,85,0,0,0,1115.411181
20/04/2018 20:50,23.2,85,0,0,0,1086.318675
20/04/2018 21:00,23.2,85,0,0,0,1052.490787
20/04/2018 21:10,23.2,85,0,0,0,1012.037796
20/04/2018 21:20,23.2,85,0,0,0,966.8083312
20/04/2018 21:30,23.2,85,0,0,0,902.135799
20/04/2018 21:40,23.25,85,0,0,0,871.1421409
20/04/2018 21:50,23.3,85,0,0,0,865.6215009
20/04/2018 22:00,23.3,85,0,0,0,893.1722177
20/04/2018 22:10,23.3,85,0,0,0,930.9364542
20/04/2018 22:20,23.2,85,0,0,0,990.4205324
20/04/2018 22:30,23.25,85,0,0,0,1011.115857
20/04/2018 22:40,23.3,85,0,0,0,955.5117835
20/04/2018 22:50,23.4,83,0,0,0,886.8965897
20/04/2018 23:00,23.3,84,0,0,0,855.3895129
20/04/2018 23:10,23.3,83,0,0,0,856.3631125
20/04/2018 23:20,23.3,83,0,0,0,858.1980646
20/04/2018 23:30,23.3,83,0,0,0,842.3716061
20/04/2018 23:40,23.3,83,0,0,0,891.343173
20/04/2018 23:50,23.3,83,0,0,0,1651.063597
21/04/2018 00:00,23.3,83,0,0,0,936.0823851
21/04/2018 00:10,23.3,82,0,0,0,904.4880665
21/04/2018 00:20,23.3,83,0,0,0,847.7385767
21/04/2018 00:30,23.3,83,0,0,0,863.5635102
21/04/2018 00:40,23.3,83,0,0,0,901.9552122
21/04/2018 00:50,23.2,84,0,0,0,837.7843552
21/04/2018 01:00,23.2,83,0,0,0,864.969832
21/04/2018 01:10,23.3,83,0,0,0,893.3997755
21/04/2018 01:20,23.2,84,0,0,0,835.3375398
21/04/2018 01:30,23.2,85,0,0,0,865.451905
21/04/2018 01:40,23.2,85,0,0,0,877.7092685
21/04/2018 01:50,23.2,85,0,0,0,837.8551336
21/04/2018 02:00,23.2,85,0,0,0,846.8558222
21/04/2018 02:10,23.2,85,0,0,0,883.5880081
21/04/2018 02:20,23.1,85,0,0,0,838.31951
21/04/2018 02:30,23.1,85,0,0,0,849.2391903
21/04/2018 02:40,23.1,85,0,0,0,889.947659
21/04/2018 02:50,23,86,0,0,0,840.1421311
21/04/2018 03:00,23.05,85.5,0,0,0,856.4790645
21/04/2018 03:10,23.1,85,0,0,0,897.1131472
21/04/2018 03:20,23.1,85,0,0,0,846.5377837
21/04/2018 03:30,23,86,0,0,0,863.168377
21/04/2018 03:40,23.1,86,0,0,0,904.6559554
21/04/2018 03:50,23.1,85,0,0,0,853.5085027
21/04/2018 04:00,23,87,0,0,0,843.9647961
21/04/2018 04:10,23,87,0,0,0,882.9506794
21/04/2018 04:20,23,87,0,0,0,837.3414918
21/04/2018 04:30,23,87,0,0,0,816.2731437
21/04/2018 04:40,23.1,87,0,0,0,864.3413807
21/04/2018 04:50,23.1,87,0,0,0,836.3840092
21/04/2018 05:00,23.1,87,0,0,0,825.025467
21/04/2018 05:10,23,88,0,0,0,877.0674406
21/04/2018 05:20,23,88,0,0,0,866.039946
21/04/2018 05:30,23,88,0,0,0,830.5028494
21/04/2018 05:40,23,89,0,0,0,887.804219
21/04/2018 05:50,23,89,0,0,0,863.5943197
21/04/2018 06:00,23,89,1,0,0,824.8622011
21/04/2018 06:10,23,89,6,0,5,873.6245658
21/04/2018 06:20,23.1,88,9,0,9,868.0104911
21/04/2018 06:30,23.1,88,8,0,8,837.7151822
21/04/2018 06:40,23.1,88,27,0,24,856.4281182
21/04/2018 06:50,23.2,88,24,0,22,877.5943802
21/04/2018 07:00,23.2,88,25,0,24,827.0623482
21/04/2018 07:10,23.2,89,32,0,29,855.5755346
21/04/2018 07:20,23.3,88,65,0,60,907.8526947
21/04/2018 07:30,23.3,88,65,0,59,854.0938451
21/04/2018 07:40,23.4,87,66,0,63,871.7490086
21/04/2018 07:50,23.7,86,116,0,113,909.102739
21/04/2018 08:00,23.6,86,78,0,73,855.4214601
21/04/2018 08:10,23.6,86,134,0,124,979.7040702
21/04/2018 08:20,23.7,86,95,0,93,1113.565615
21/04/2018 08:30,23.8,86,178,1,164,1444.119979
21/04/2018 08:40,23.9,86,168,1,152,2118.681354
21/04/2018 08:50,23.9,85,163,1,150,2217.698622
21/04/2018 09:00,24.05,84.5,346.5,71.5,275,2243.557723
21/04/2018 09:10,24.2,84,500,142,400,2331.191697
21/04/2018 09:20,24.4,83,195,0,186,2306.748919
21/04/2018 09:30,24.5,83,266,1,248,2119.145162
21/04/2018 09:40,24.6,82,260,1,252,1833.207686
21/04/2018 09:50,24.4,83,241,1,230,1855.006282
21/04/2018 10:00,24.6,83,314,6,270,1779.215386
21/04/2018 10:10,24.6,82,312,1,286,1300.742176
21/04/2018 10:20,24.6,82,806,378,373,1027.504247
21/04/2018 10:30,24.8,81,376,11,342,1052.035993
21/04/2018 10:40,25.4,80,655,332,410,1074.395627
21/04/2018 10:50,25.2,79,1005,643,391,1103.14785
21/04/2018 11:00,25.5,79,1016,682,371,1122.181055
21/04/2018 11:10,25.9,77,839,360,438,1147.24958
21/04/2018 11:20,26.1,76,1003,641,400,1174.761267
21/04/2018 11:30,26.2,76,862,336,464,1199.327408
21/04/2018 11:40,26.1,77,544,73,469,1223.253373
21/04/2018 11:50,25.9,77,1001,490,445,1250.636809
21/04/2018 12:00,26,77,1075,703,363,1275.187135
21/04/2018 12:10,25.9,77,1031,732,300,1277.510292
21/04/2018 12:20,26.4,75,1041,732,302,1282.274607
21/04/2018 12:30,27.3,75,1038,690,413,1283.692588
21/04/2018 12:40,26.8,74,1172,701,471,1290.4877
21/04/2018 12:50,26.9,73,1052,691,354,1296.200538
21/04/2018 13:00,26.6,74,350,12,326,1302.097054
21/04/2018 13:10,27.3,74,1159,571,524,1309.42796
21/04/2018 13:20,27.3,74,511,23,499,1316.595803
21/04/2018 13:30,26.8,75,443,12,421,1316.755509
21/04/2018 13:40,26.7,75,398,2,392,1319.86274
21/04/2018 13:50,26.8,74,572,32,509,1317.773673
21/04/2018 14:00,26.7,75,524,36,487,1314.823422
21/04/2018 14:10,26.7,75,566,79,465,1297.451196
21/04/2018 14:20,26.9,75,654,167,552,1288.346776
21/04/2018 14:30,26.2,77,281,1,274,1270.827153
21/04/2018 14:40,26.8,76,351,2,335,1255.040353
21/04/2018 14:50,26,76,518,135,406,1236.858038
21/04/2018 15:00,25.8,78,315,1,313,1200.607519
21/04/2018 15:10,25.85,78,418,97,321,1163.345542
21/04/2018 15:20,25.9,78,462,193,329,1124.466734
21/04/2018 15:30,25.6,78,268,0,260,1072.700924
21/04/2018 15:40,25.5,78,180,1,177,1023.670005
21/04/2018 15:50,25.5,79,247,0,242,999.4289891
21/04/2018 16:00,25.8,79,186,0,179,991.5573224
21/04/2018 16:10,25.4,80,171,0,165,993.2110113
21/04/2018 16:20,25.4,79,163,0,159,992.9498211
21/04/2018 16:30,25.2,81,226,1,210,1032.917405
21/04/2018 16:40,25.4,80,258,2,246,1049.772761
21/04/2018 16:50,25.3,81,264,290,130,1055.220745
21/04/2018 17:00,25,81,298,257,182,1051.039533
21/04/2018 17:10,25.1,82,227,127,164,1034.422456
21/04/2018 17:20,25.2,81,244,157,184,1009.520881
21/04/2018 17:30,25.3,80,92,8,93,1002.152387
21/04/2018 17:40,25,82,48,3,48,991.926192
21/04/2018 17:50,24.9,82.5,62.5,1.5,61,993.6123448
21/04/2018 18:00,24.8,83,75,0,74,976.8221286
21/04/2018 18:10,24.7,84,60,0,60,973.7306257
21/04/2018 18:20,24.5,84,42,0,41,975.2976847
21/04/2018 18:30,24.5,84,23,0,24,950.3358665
21/04/2018 18:40,24.5,84,6,0,7,884.8604533
21/04/2018 18:50,24.4,85,0,0,1,830.7493032
21/04/2018 19:00,24.4,85,0,0,0,825.2403741
21/04/2018 19:10,24.3,86,0,0,0,852.4073022
21/04/2018 19:20,24.3,86,0,0,0,917.2299921
21/04/2018 19:30,24.2,87,0,0,0,970.2163785
21/04/2018 19:40,24.1,87,0,0,0,917.0640714
21/04/2018 19:50,24.1,87,0,0,0,863.1817597
21/04/2018 20:00,24.05,87,0,0,0,879.9371244
21/04/2018 20:10,24,87,0,0,0,898.0637367
21/04/2018 20:20,24,87,0,0,0,850.3047346
21/04/2018 20:30,24.1,87,0,0,0,883.1357707
21/04/2018 20:40,24.1,87,0,0,0,931.6370626
21/04/2018 20:50,24.2,87,0,0,0,857.5709969
21/04/2018 21:00,24.2,87,0,0,0,874.8873505
21/04/2018 21:10,24.2,87,0,0,0,930.1312938
21/04/2018 21:20,24.2,87,0,0,0,860.4977113
21/04/2018 21:30,24.2,87,0,0,0,859.4480588
21/04/2018 21:40,24.2,87,0,0,0,928.1750467
21/04/2018 21:50,24.2,87,0,0,0,865.1933605
21/04/2018 22:00,24.2,87,0,0,0,844.4913995
21/04/2018 22:10,24.1,88,0,0,0,905.6673759
21/04/2018 22:20,24.2,87,0,0,0,876.5285398
21/04/2018 22:30,24.2,87,0,0,0,838.2331287
21/04/2018 22:40,24.15,87.5,0,0,0,890.1960329
21/04/2018 22:50,24.1,88,0,0,0,881.885294
21/04/2018 23:00,24.1,88,0,0,0,838.5630566
21/04/2018 23:10,24.1,88,0,0,0,865.8479325
21/04/2018 23:20,24.1,88,0,0,0,885.8881193
21/04/2018 23:30,24.1,88,0,0,0,829.4211034
21/04/2018 23:40,24,89,0,0,0,863.1421623
21/04/2018 23:50,24,89,0,0,0,886.2462808
22/04/2018 00:00,24,89,0,0,0,833.0150491
22/04/2018 00:10,24.1,88,0,0,0,828.2882749
22/04/2018 00:20,24.1,88,0,0,0,882.2093219
22/04/2018 00:30,24.1,88,0,0,0,825.2205219
22/04/2018 00:40,24,89,0,0,0,824.9665071
22/04/2018 00:50,24,89,0,0,0,871.7824385
22/04/2018 01:00,24,89,0,0,0,827.5467448
22/04/2018 01:10,24,89,0,0,0,820.6771606
22/04/2018 01:20,23.9,89,0,0,0,869.4403437
